,Name,Latitude,Longitude,Rating,Address,City
13818,Paws & Claws: A Natural Pet Food Store & Grooming Spa,37.8001765,-122.2172335,4.6,"3436 Dimond Ave, Oakland",Oakland
13819,Pyrenees Pets,37.7978151,-121.9198778,4.2,"3440 Camino Tassajara, Danville",Danville
13820,Pet Supplies Plus,37.6978111,-121.7414261,4.4,"4500 Arroyo Vista, Livermore",Livermore
13821,Jeffrey's Natural Pet Foods North Beach,37.8017021,-122.4113631,4.8,"1841 Powell St, San Francisco",San Francisco
13822,Pawtrero Bathhouse & Feed Co,37.78385,-122.3893422,4.9,"199 Brannan St, San Francisco",San Francisco
13823,Pet Supplies Plus,37.6978111,-121.7414261,4.4,"4500 Arroyo Vista, Livermore",Livermore
13824,Pet Supplies Plus,37.9691573,-121.3153574,4.4,"1416 Country Club Blvd, Stockton",Stockton
13825,Pet Supplies Plus,38.0204335,-121.3258479,4.4,"1140 W Hammer Ln, Stockton",Stockton
13826,Pet Supplies Plus,37.6985922,-121.8771948,5.0,"4230 Rosewood Dr suite b, Pleasanton",Pleasanton
13827,Pet Central,37.797586,-122.410557,3.5,"1411 Powell St, San Francisco",San Francisco
13828,Pet Club Emeryville,37.828209,-122.28531,4.4,"3535 Hollis St, Oakland",Oakland
13829,Pet Club Hayward,37.630028,-122.097437,4.3,"27451 Hesperian Blvd, Hayward",Hayward
13830,Pet Club | Elk Grove,38.425865,-121.387714,4.4,"8515 Bond Rd, Elk Grove",Elk Grove
13831,Pet Club Fairfield,38.2130745,-122.1448345,4.5,"5125 Business Center Dr, Fairfield",Fairfield
13832,Jeffrey's Natural Pet Foods Duboce Park,37.7645648,-122.4333369,4.4,"284 Noe St, San Francisco",San Francisco
13833,Pups N Purrz,38.0477204,-122.159835,4.6,"422 1st St, Benicia",Benicia
13834,Bow Wow Meow SF,37.796649,-122.4216322,4.2,"2150 Polk St, San Francisco",San Francisco
13835,PetSmart,37.7045885,-121.8537553,4.0,"2860 Dublin Blvd, Dublin",Dublin
13836,PetSmart,38.2617295,-122.0583951,4.1,"1580 Gateway Blvd, Fairfield",Fairfield
13837,PetSmart,37.9253633,-122.0166707,4.5,"2891 Ygnacio Valley Rd, Walnut Creek",Walnut Creek
13838,Katie’s PET DEPOT®,34.115389,-117.766999,4.5,"1941 Foothill Blvd a, La Verne",La Verne
13839,Petco,33.5889354,-117.6734601,4.2,"25592 El Paseo, Mission Viejo",Mission Viejo
13840,PetSmart,33.6719934,-117.9533672,4.7,"20002 Brookhurst St, Huntington Beach",Huntington Beach
13841,AAA Animal Hospital,33.8752364,-117.5615939,4.6,"425 E 6th St, Corona",Corona
13842,Ask Ariel Your Pet Nutritionist,33.6590775,-117.6991694,4.9,"1 S Pointe Dr, Lake Forest",Lake Forest
13843,Grand Pet Care Center,33.759041,-117.852221,4.6,"1602 N Grand Ave, Santa Ana",Santa Ana
13844,Pacific Park Animal Hospital,33.567919,-117.70926,4.4,"27261 La Paz Rd H, Laguna Niguel",Laguna Niguel
13845,Pet Supplies Plus,33.728658,-118.025502,4.6,"5912 Edinger Ave, Huntington Beach",Huntington Beach
13846,PetStore.com,33.7556944,-117.9392341,3.4,"14271 Corporate Dr, Garden Grove",Garden Grove
13847,Kahoots Pet Store,33.6923715,-117.9924774,4.2,"18681 Main St, Huntington Beach",Huntington Beach
13848,Kahoots Pet Store,33.9856908,-117.7138885,4.7,"4200 Chino Hills Pkwy, Chino Hills",Chino Hills
13849,Kahoots Feed & Pet Store,33.8820704,-117.3686806,4.5,"16851 Van Buren Boulevard, Riverside",Riverside
13850,Kahoots Feed & Pet Store,33.9380668,-117.5437274,4.7,"1004 Sixth St, Norco",Norco
13851,Pets Plus,33.497631,-117.66222,4.5,"32022 Camino Capistrano, San Juan Capistrano",San Juan Capistrano
13852,PetSmart,33.6719934,-117.9533672,4.7,"20002 Brookhurst St, Huntington Beach",Huntington Beach
13853,Dog Lovers,33.9907419,-118.3305499,3.8,"5700 Crenshaw Blvd, Los Angeles",Los Angeles
13854,The Urban Pet,34.0763114,-118.3538996,4.7,"7515 Beverly Blvd, Los Angeles",Los Angeles
13855,Zoom Room Dog Training,33.685642,-117.9904309,4.6,"19069 Beach Blvd, Huntington Beach",Huntington Beach
13856,Paw In Order,33.8021939,-117.8590025,4.9,"618 W Collins Ave, Orange",Orange
13857,PetSmart,33.829203,-118.144255,4.6,"3871 N Lakewood Blvd, Long Beach",Long Beach
13858,Pinnacle Pet Services,34.1170015,-118.1506226,0.0,"721 Fair Oaks Ave, South Pasadena",South Pasadena
13859,Petco,33.5889354,-117.6734601,4.2,"25592 El Paseo, Mission Viejo",Mission Viejo
13860,AAA Animal Hospital,33.8752364,-117.5615939,4.6,"425 E 6th St, Corona",Corona
13861,Grand Pet Care Center,33.759041,-117.852221,4.6,"1602 N Grand Ave, Santa Ana",Santa Ana
13862,Healthy Pet Hospital and Grooming,33.788944,-117.816866,4.5,"3411 E Chapman Ave, Orange",Orange
13863,Pacific Park Animal Hospital,33.567919,-117.70926,4.4,"27261 La Paz Rd H, Laguna Niguel",Laguna Niguel
13864,Katie’s PET DEPOT®,34.115389,-117.766999,4.5,"1941 Foothill Blvd a, La Verne",La Verne
13865,Animal & Bird Veterinary Medical Center,33.926549,-117.557576,3.2,"3119 Hamner Ave, Norco",Norco
13866,Vetco,34.0525678,-118.384269,3.0,"1475 S Robertson Blvd, Los Angeles",Los Angeles
13867,"Pets R Us, Pet Grooming & Supplies",34.1604446,-118.2743521,3.5,"838 W Glenoaks Blvd, Glendale",Glendale
13868,Katie’s PET DEPOT®,34.115389,-117.766999,4.5,"1941 Foothill Blvd a, La Verne",La Verne
13869,S F Pet Shop & Grooming,34.079626,-118.092806,0.0,"600 E Valley Blvd, San Gabriel",San Gabriel
13870,Coast Pet Supplies & Grooming,33.5473156,-117.7964092,5.0,"880 N Coast Hwy, Laguna Beach",Laguna Beach
13871,Peek-A-Dog Pet Grooming Adoptions,33.9591913,-118.2113411,4.4,"8452 State St, South Gate",South Gate
13872,Armando's Pets & Grooming,34.1400274,-117.9582202,4.5,"2155 E Huntington Dr, Duarte",Duarte
13873,MG Planet Pet Grooming,33.9909164,-117.8899766,4.6,"1457 Nogales St, Rowland Heights",Rowland Heights
13874,Mike's Pet Store and pet grooming,33.974553,-118.2532615,3.7,"1224 Florence St, Los Angeles",Los Angeles
13875,Pets & Grooming,33.9532045,-118.130807,4.5,"7952 Florence Ave, Downey",Downey
13876,Kriser's Natural Pet,33.6717269,-117.7894796,4.4,"Alton Square, 5365 Alton Pkwy, Irvine",Irvine
13877,Birdhouse/Doghouse,34.1751286,-118.3806228,4.4,"5742 Lankershim Blvd, North Hollywood",North Hollywood
13878,Button Nose Pet Shop,34.2028308,-118.1972586,4.9,"838 Foothill Blvd, La Cañada Flintridge",La Cañada Flintridge
13879,Coast Pet Supplies & Grooming,33.5473156,-117.7964092,5.0,"880 N Coast Hwy, Laguna Beach",Laguna Beach
13880,Pussy & Pooch Pethouse and Pawbar,33.761255,-118.1376665,4.2,"4818 E 2nd St, Long Beach",Long Beach
13881,Local Pet Market,33.687393,-117.988492,4.9,"18900 Beach Blvd #109, Huntington Beach",Huntington Beach
13882,MY MASTER'S BEST FRIEND-Pet Food&Supply Delivery-Downey Long Beach Santa Monica Los Angeles Near Me,33.952306,-118.344688,4.5,"4118, 903 S Prairie Ave ste 903, Inglewood",Inglewood
13883,PetSmart,33.6719934,-117.9533672,4.7,"20002 Brookhurst St, Huntington Beach",Huntington Beach
13884,Just Food For Dogs,33.8902107,-118.3963081,4.7,"1605 N Sepulveda Blvd, Manhattan Beach",Manhattan Beach
13885,Kahoots Pet Store,33.6923715,-117.9924774,4.2,"18681 Main St, Huntington Beach",Huntington Beach
13886,Just Food For Dogs,33.635517,-117.9233335,4.7,"103 E 17th St, Costa Mesa",Costa Mesa
13887,Kriser's Natural Pet,33.866307,-118.3938349,4.6,"1559 Pacific Coast Hwy, Hermosa Beach",Hermosa Beach
13888,Pet Mart,33.8635117,-118.3888634,4.4,"1054 Aviation Blvd, Hermosa Beach",Hermosa Beach
13889,Kriser's Natural Pet,33.62841,-117.906317,4.4,"1044 Irvine Ave, Newport Beach",Newport Beach
13890,AGE OF AQUARIUMS,33.8051375,-118.1672737,4.5,"2642 Cherry Ave, Signal Hill",Signal Hill
13891,Pet Supply,33.65131,-117.9549833,4.8,"21425 Brookhurst St, Huntington Beach",Huntington Beach
13892,Critter Creek Veterinary Hospital,38.8853541,-121.2917149,4.5,"140 Gateway Dr, Lincoln",Lincoln
13893,PetSmart,38.74106099999999,-121.2284519,4.3,"8670 Sierra College Blvd, Roseville",Roseville
13894,PetSmart,38.74106099999999,-121.2284519,4.3,"8670 Sierra College Blvd, Roseville",Roseville
13895,PetSmart,38.93868,-121.097798,4.3,"11805 Willow Creek Dr, Auburn",Auburn
13896,Douglas Feed & Pet Supply,38.7438557,-121.1991667,4.6,"5460 Douglas Blvd, Granite Bay",Granite Bay
13897,Western Feed & Pet Supply,38.6781745,-121.2221325,4.6,"8980 Greenback Ln, Orangevale",Orangevale
13898,Pet Club | Rancho Cordova,38.6167267,-121.2707776,4.6,"2344 Sunrise Blvd, Rancho Cordova",Rancho Cordova
13899,Incredible Pets,38.7462042,-121.2753182,4.6,"1105 Roseville Square, Roseville",Roseville
13900,Western Feed & Pet Supply Inc,38.6256916,-121.2644452,4.8,"2137 Golden Centre Ln, Rancho Cordova",Rancho Cordova
13901,Western Feed & Pet Supply,38.6562804,-121.1204869,4.0,"2780 E Bidwell St, Folsom",Folsom
13902,PetSmart,38.74106099999999,-121.2284519,4.3,"8670 Sierra College Blvd, Roseville",Roseville
13903,PetSmart,38.93868,-121.097798,4.3,"11805 Willow Creek Dr, Auburn",Auburn
13904,Critter Creek Veterinary Hospital,38.8853541,-121.2917149,4.5,"140 Gateway Dr, Lincoln",Lincoln
13905,PetSmart,38.74106099999999,-121.2284519,4.3,"8670 Sierra College Blvd, Roseville",Roseville
13906,Animal Nutrition & Grooming Center,38.72998,-121.256422,4.4,"5533, 1805 Cirby Way # 10, Roseville",Roseville
13907,Rocklin Family Pets & Wash,38.8145429,-121.2566009,0.0,"3211 Stanford Ranch Rd, Rocklin",Rocklin
13908,PetSmart,38.74106099999999,-121.2284519,4.3,"8670 Sierra College Blvd, Roseville",Roseville
13909,Pet Club | Rancho Cordova,38.6167267,-121.2707776,4.6,"2344 Sunrise Blvd, Rancho Cordova",Rancho Cordova
13910,PetSmart,38.93868,-121.097798,4.3,"11805 Willow Creek Dr, Auburn",Auburn
13911,Incredible Pets,38.6384753,-121.3303189,4.3,"4005 Manzanita Ave #41, Carmichael",Carmichael
13912,PetSmart,38.74106099999999,-121.2284519,4.3,"8670 Sierra College Blvd, Roseville",Roseville
13913,Pet Food Express,37.6954233,-122.0763959,4.5,"3385 Castro Valley Blvd, Castro Valley",Castro Valley
13914,Pet Food Express,38.1025655,-122.5718554,4.4,"912 Diablo Ave, Novato",Novato
13915,Bow Wow Meow,37.5047922,-122.2589329,4.5,"737 Laurel St, San Carlos",San Carlos
13916,Woodlands Pet Food & Treats,37.8986466,-122.5146876,4.6,"701 Strawberry Village, Mill Valley",Mill Valley
13917,Pet Supplies Plus,37.6978111,-121.7414261,4.4,"4500 Arroyo Vista, Livermore",Livermore
13918,Pet Supplies Plus,37.6985922,-121.8771948,5.0,"4230 Rosewood Dr suite b, Pleasanton",Pleasanton
13919,PetSmart,37.9253633,-122.0166707,4.5,"2891 Ygnacio Valley Rd, Walnut Creek",Walnut Creek
13920,Pet Club South San Francisco,37.6561002,-122.4334347,4.3,"1 Chestnut Ave, South San Francisco",South San Francisco
13921,Paws & Claws: A Natural Pet Food Store & Grooming Spa,37.8001765,-122.2172335,4.6,"3436 Dimond Ave, Oakland",Oakland
13922,Pet Cottage,37.9760445,-122.5560438,4.9,"218 Greenfield Ave, San Anselmo",San Anselmo
13923,Pet Club Emeryville,37.828209,-122.28531,4.4,"3535 Hollis St, Oakland",Oakland
13924,Pawtrero Bathhouse & Feed Co,37.78385,-122.3893422,4.9,"199 Brannan St, San Francisco",San Francisco
13925,Pet Club Hayward,37.630028,-122.097437,4.3,"27451 Hesperian Blvd, Hayward",Hayward
13926,Pet Club Corte Madera,37.925843,-122.523254,4.5,"508 Tamalpais Dr, Corte Madera",Corte Madera
13927,Pet Club Fairfield,38.2130745,-122.1448345,4.5,"5125 Business Center Dr, Fairfield",Fairfield
13928,PetSmart,37.9253633,-122.0166707,4.5,"2891 Ygnacio Valley Rd, Walnut Creek",Walnut Creek
13929,PetSmart,37.7045885,-121.8537553,4.0,"2860 Dublin Blvd, Dublin",Dublin
13930,PetSmart,38.2617295,-122.0583951,4.1,"1580 Gateway Blvd, Fairfield",Fairfield
13931,Pet Food Express,37.823384,-122.207737,4.6,"2220 Mountain Blvd, Oakland",Oakland
13932,Pet Food Express,37.9474971,-122.0598516,4.6,"2158 Contra Costa Blvd, Pleasant Hill",Pleasant Hill
13933,Pet Food Express,37.9891495,-122.309817,4.6,"1430 Fitzgerald Dr, Pinole",Pinole
13934,Pet Food Express,37.8246137,-122.2546008,4.7,"3868 Piedmont Ave, Oakland",Oakland
13935,Pet Food Express,37.8500502,-122.2601361,4.6,"6398 Telegraph Ave, Oakland",Oakland
13936,PetSmart,37.7045885,-121.8537553,4.0,"2860 Dublin Blvd, Dublin",Dublin
13937,Clip N Clean Pet Grooming & Supplies,37.9707353,-122.0126437,4.9,"3498 Clayton Rd, Concord",Concord
13938,Cage Free Grooming Pet Stylist Heather Tuthill,37.8270561,-122.2522502,0.0,"4125 Piedmont Ave, Oakland",Oakland
13939,Bow Wow Meow SF,37.796649,-122.4216322,4.2,"2150 Polk St, San Francisco",San Francisco
13940,Paws & Claws: A Natural Pet Food Store & Grooming Spa,37.8001765,-122.2172335,4.6,"3436 Dimond Ave, Oakland",Oakland
13941,Bow Wow Meow,37.5047922,-122.2589329,4.5,"737 Laurel St, San Carlos",San Carlos
13942,Pyrenees Pets,37.7978151,-121.9198778,4.2,"3440 Camino Tassajara, Danville",Danville
13943,Jeffrey's Natural Pet Foods North Beach,37.8017021,-122.4113631,4.8,"1841 Powell St, San Francisco",San Francisco
13944,Pawtrero Bathhouse & Feed Co,37.78385,-122.3893422,4.9,"199 Brannan St, San Francisco",San Francisco
13945,Pet Supplies Plus,37.6978111,-121.7414261,4.4,"4500 Arroyo Vista, Livermore",Livermore
13946,Pet Supplies Plus,37.6985922,-121.8771948,5.0,"4230 Rosewood Dr suite b, Pleasanton",Pleasanton
13947,Pet Central,37.797586,-122.410557,3.5,"1411 Powell St, San Francisco",San Francisco
13948,Pups N Purrz,38.0477204,-122.159835,4.6,"422 1st St, Benicia",Benicia
13949,Bow Wow Meow SF,37.796649,-122.4216322,4.2,"2150 Polk St, San Francisco",San Francisco
13950,PetSmart,37.7045885,-121.8537553,4.0,"2860 Dublin Blvd, Dublin",Dublin
13951,PetSmart,38.2617295,-122.0583951,4.1,"1580 Gateway Blvd, Fairfield",Fairfield
13952,PetSmart,37.9253633,-122.0166707,4.5,"2891 Ygnacio Valley Rd, Walnut Creek",Walnut Creek
13953,Jeffrey's Natural Pet Foods Duboce Park,37.7645648,-122.4333369,4.4,"284 Noe St, San Francisco",San Francisco
13954,Sunset Pet Supply,37.752864,-122.50463,0.0,"3801 Noriega St, San Francisco",San Francisco
13955,Bernal Beast,37.739153,-122.416382,4.6,"509 Cortland Ave, San Francisco",San Francisco
13956,Adobe Veterinary Marketplace,37.236585,-121.963352,4.0,"15965 Los Gatos Blvd #102, Los Gatos",Los Gatos
13957,Pet Food Express,37.6954233,-122.0763959,4.5,"3385 Castro Valley Blvd, Castro Valley",Castro Valley
13958,Bow Wow Meow,37.5047922,-122.2589329,4.5,"737 Laurel St, San Carlos",San Carlos
13959,Pet Supplies Plus,37.6978111,-121.7414261,4.4,"4500 Arroyo Vista, Livermore",Livermore
13960,Pet Supplies Plus,37.6985922,-121.8771948,5.0,"4230 Rosewood Dr suite b, Pleasanton",Pleasanton
13961,Pet Supplies Plus,37.9691573,-121.3153574,4.4,"1416 Country Club Blvd, Stockton",Stockton
13962,Pet Supplies Plus,38.0204335,-121.3258479,4.4,"1140 W Hammer Ln, Stockton",Stockton
13963,PetSmart,37.7045885,-121.8537553,4.0,"2860 Dublin Blvd, Dublin",Dublin
13964,Pet Club South San Francisco,37.6561002,-122.4334347,4.3,"1 Chestnut Ave, South San Francisco",South San Francisco
13965,Paws & Claws: A Natural Pet Food Store & Grooming Spa,37.8001765,-122.2172335,4.6,"3436 Dimond Ave, Oakland",Oakland
13966,Andy's Pet Shop,37.335382,-121.895811,4.6,"51 Notre Dame Ave, San Jose",San Jose
13967,Louis Birds Pets & Supplies,37.32038,-121.876578,3.9,"5803, 80 Keyes St, San Jose",San Jose
13968,Pet Club San Mateo,37.5546412,-122.2939595,4.3,"1850 S Norfolk St, San Mateo",San Mateo
13969,Pet Club Emeryville,37.828209,-122.28531,4.4,"3535 Hollis St, Oakland",Oakland
13970,Mike's Feed & Pet,37.7298341,-122.1594906,4.6,"710 E 14th St, San Leandro",San Leandro
13971,PetSmart,37.7045885,-121.8537553,4.0,"2860 Dublin Blvd, Dublin",Dublin
13972,PetSmart,37.9253633,-122.0166707,4.5,"2891 Ygnacio Valley Rd, Walnut Creek",Walnut Creek
13973,Alameda See Spot Run,37.7639039,-122.239795,4.6,"2510 Santa Clara Ave, Alameda",Alameda
13974,Adobe Veterinary Marketplace,37.236585,-121.963352,4.0,"15965 Los Gatos Blvd #102, Los Gatos",Los Gatos
13975,PetSmart,37.7045885,-121.8537553,4.0,"2860 Dublin Blvd, Dublin",Dublin
13976,Pet Food Express,37.6954233,-122.0763959,4.5,"3385 Castro Valley Blvd, Castro Valley",Castro Valley
13977,Clip N Clean Pet Grooming & Supplies,37.9707353,-122.0126437,4.9,"3498 Clayton Rd, Concord",Concord
13978,Cage Free Grooming Pet Stylist Heather Tuthill,37.8270561,-122.2522502,0.0,"4125 Piedmont Ave, Oakland",Oakland
13979,Bow Wow Meow SF,37.796649,-122.4216322,4.2,"2150 Polk St, San Francisco",San Francisco
13980,Paws & Claws: A Natural Pet Food Store & Grooming Spa,37.8001765,-122.2172335,4.6,"3436 Dimond Ave, Oakland",Oakland
13981,Bow Wow Meow,37.5047922,-122.2589329,4.5,"737 Laurel St, San Carlos",San Carlos
13982,Bow Wow Meow,37.4524665,-122.1842621,4.5,"654 Santa Cruz Ave, Menlo Park",Menlo Park
13983,Pyrenees Pets,37.7978151,-121.9198778,4.2,"3440 Camino Tassajara, Danville",Danville
13984,Jeffrey's Natural Pet Foods North Beach,37.8017021,-122.4113631,4.8,"1841 Powell St, San Francisco",San Francisco
13985,Pawtrero Bathhouse & Feed Co,37.78385,-122.3893422,4.9,"199 Brannan St, San Francisco",San Francisco
13986,Pet Supplies Plus,37.6978111,-121.7414261,4.4,"4500 Arroyo Vista, Livermore",Livermore
13987,Pet Supplies Plus,37.9691573,-121.3153574,4.4,"1416 Country Club Blvd, Stockton",Stockton
13988,Pet Supplies Plus,38.0204335,-121.3258479,4.4,"1140 W Hammer Ln, Stockton",Stockton
13989,Pet Supplies Plus,37.6985922,-121.8771948,5.0,"4230 Rosewood Dr suite b, Pleasanton",Pleasanton
13990,Pet Central,37.797586,-122.410557,3.5,"1411 Powell St, San Francisco",San Francisco
13991,Pet Food Express,37.4190712,-122.1104239,4.7,"3910 Middlefield Rd, Palo Alto",Palo Alto
13992,Pet Food Express,37.823384,-122.207737,4.6,"2220 Mountain Blvd, Oakland",Oakland
13993,Pet Food Express,37.6954233,-122.0763959,4.5,"3385 Castro Valley Blvd, Castro Valley",Castro Valley
13994,Pet Club Emeryville,37.828209,-122.28531,4.4,"3535 Hollis St, Oakland",Oakland
13995,Pet Club Hayward,37.630028,-122.097437,4.3,"27451 Hesperian Blvd, Hayward",Hayward
13996,Pet Club San Mateo,37.5546412,-122.2939595,4.3,"1850 S Norfolk St, San Mateo",San Mateo
13997,Pet Club San Jose,37.249802,-121.832456,4.3,"5625 Snell Ave, San Jose",San Jose
13998,Jeffrey's Natural Pet Foods Duboce Park,37.7645648,-122.4333369,4.4,"284 Noe St, San Francisco",San Francisco
13999,Pups N Purrz,38.0477204,-122.159835,4.6,"422 1st St, Benicia",Benicia
14000,Bow Wow Meow SF,37.796649,-122.4216322,4.2,"2150 Polk St, San Francisco",San Francisco
14001,Gussied Up Dog Boutique,37.3049005,-121.8981157,4.7,"1310 Lincoln Ave, San Jose",San Jose
14002,Critter Creek Veterinary Hospital,38.8853541,-121.2917149,4.5,"140 Gateway Dr, Lincoln",Lincoln
14003,PetSmart,38.74106099999999,-121.2284519,4.3,"8670 Sierra College Blvd, Roseville",Roseville
14004,Pet Supplies Plus,38.115338,-121.270353,4.3,"1411 S Stockton St, Lodi",Lodi
14005,Pets Plus,38.54826389999999,-121.3925649,0.0,"3317 Julliard Dr, Sacramento",Sacramento
14006,Douglas Feed & Pet Supply,38.7438557,-121.1991667,4.6,"5460 Douglas Blvd, Granite Bay",Granite Bay
14007,Western Feed & Pet Supply,38.6781745,-121.2221325,4.6,"8980 Greenback Ln, Orangevale",Orangevale
14008,Pet Club | Elk Grove,38.425865,-121.387714,4.4,"8515 Bond Rd, Elk Grove",Elk Grove
14009,Pet Club | Rancho Cordova,38.6167267,-121.2707776,4.6,"2344 Sunrise Blvd, Rancho Cordova",Rancho Cordova
14010,Incredible Pets,38.7462042,-121.2753182,4.6,"1105 Roseville Square, Roseville",Roseville
14011,Incredible Pets,38.927565,-121.087949,4.4,"1775 Grass Valley Hwy suite a, Auburn",Auburn
14012,Western Feed & Pet Supply Inc,38.6256916,-121.2644452,4.8,"2137 Golden Centre Ln, Rancho Cordova",Rancho Cordova
14013,Western Feed & Pet Supply,38.6562804,-121.1204869,4.0,"2780 E Bidwell St, Folsom",Folsom
14014,PetSmart,38.74106099999999,-121.2284519,4.3,"8670 Sierra College Blvd, Roseville",Roseville
14015,Critter Creek Veterinary Hospital,38.8853541,-121.2917149,4.5,"140 Gateway Dr, Lincoln",Lincoln
14016,PetSmart,38.74106099999999,-121.2284519,4.3,"8670 Sierra College Blvd, Roseville",Roseville
14017,Animal Nutrition & Grooming Center,38.72998,-121.256422,4.4,"5533, 1805 Cirby Way # 10, Roseville",Roseville
14018,Pets Plus,38.54826389999999,-121.3925649,0.0,"3317 Julliard Dr, Sacramento",Sacramento
14019,Rocklin Family Pets & Wash,38.8145429,-121.2566009,0.0,"3211 Stanford Ranch Rd, Rocklin",Rocklin
14020,Pet Supplies Plus,38.115338,-121.270353,4.3,"1411 S Stockton St, Lodi",Lodi
14021,PetSmart,38.74106099999999,-121.2284519,4.3,"8670 Sierra College Blvd, Roseville",Roseville
14022,Pet Supplies Plus,38.115338,-121.270353,4.3,"1411 S Stockton St, Lodi",Lodi
14023,Pet Club | Elk Grove,38.425865,-121.387714,4.4,"8515 Bond Rd, Elk Grove",Elk Grove
14024,Pet Club | Rancho Cordova,38.6167267,-121.2707776,4.6,"2344 Sunrise Blvd, Rancho Cordova",Rancho Cordova
14025,Pets Plus,38.54826389999999,-121.3925649,0.0,"3317 Julliard Dr, Sacramento",Sacramento
14026,Incredible Pets,38.6384753,-121.3303189,4.3,"4005 Manzanita Ave #41, Carmichael",Carmichael
14027,PetSmart,38.74106099999999,-121.2284519,4.3,"8670 Sierra College Blvd, Roseville",Roseville
14028,ARFF Feed and Pet supply,38.7752789,-123.537751,0.0,"46998 Pacific Woods Rd, Gualala",Gualala
14029,Placewares - The Sea Ranch,38.7696548,-123.5313613,4.8,"39114 Ocean Dr, Cypress Village, Gualala",Gualala
14030,ARFF Feed and Pet supply,38.7752789,-123.537751,0.0,"46998 Pacific Woods Rd, Gualala",Gualala
14031,ARFF Feed and Pet supply,38.7752789,-123.537751,0.0,"46998 Pacific Woods Rd, Gualala",Gualala
14032,Katie’s PET DEPOT®,34.115389,-117.766999,4.5,"1941 Foothill Blvd a, La Verne",La Verne
14033,PetSmart,33.6719934,-117.9533672,4.7,"20002 Brookhurst St, Huntington Beach",Huntington Beach
14034,AAA Animal Hospital,33.8752364,-117.5615939,4.6,"425 E 6th St, Corona",Corona
14035,Ask Ariel Your Pet Nutritionist,33.6590775,-117.6991694,4.9,"1 S Pointe Dr, Lake Forest",Lake Forest
14036,Grand Pet Care Center,33.759041,-117.852221,4.6,"1602 N Grand Ave, Santa Ana",Santa Ana
14037,Pet Supplies Plus,33.728658,-118.025502,4.6,"5912 Edinger Ave, Huntington Beach",Huntington Beach
14038,PetStore.com,33.7556944,-117.9392341,3.4,"14271 Corporate Dr, Garden Grove",Garden Grove
14039,Kahoots Pet Store,33.6923715,-117.9924774,4.2,"18681 Main St, Huntington Beach",Huntington Beach
14040,Kahoots Pet Store,33.9856908,-117.7138885,4.7,"4200 Chino Hills Pkwy, Chino Hills",Chino Hills
14041,Kahoots Feed & Pet Store,33.8820704,-117.3686806,4.5,"16851 Van Buren Boulevard, Riverside",Riverside
14042,Kahoots Feed & Pet Store,33.9380668,-117.5437274,4.7,"1004 Sixth St, Norco",Norco
14043,Katie’s PET DEPOT®,34.115389,-117.766999,4.5,"1941 Foothill Blvd a, La Verne",La Verne
14044,S F Pet Shop & Grooming,34.079626,-118.092806,0.0,"600 E Valley Blvd, San Gabriel",San Gabriel
14045,The Pet Stop,34.1073418,-117.6061177,3.9,"9124 E Foothill Blvd, Rancho Cucamonga",Rancho Cucamonga
14046,Ramirez Pet Shop,33.9603049,-118.2419307,3.4,"1741 Firestone Blvd, Los Angeles",Los Angeles
14047,Zoom Room Dog Training,33.685642,-117.9904309,4.6,"19069 Beach Blvd, Huntington Beach",Huntington Beach
14048,Paw In Order,33.8021939,-117.8590025,4.9,"618 W Collins Ave, Orange",Orange
14049,PetSmart,33.829203,-118.144255,4.6,"3871 N Lakewood Blvd, Long Beach",Long Beach
14050,AAA Animal Hospital,33.8752364,-117.5615939,4.6,"425 E 6th St, Corona",Corona
14051,Grand Pet Care Center,33.759041,-117.852221,4.6,"1602 N Grand Ave, Santa Ana",Santa Ana
14052,Healthy Pet Hospital and Grooming,33.788944,-117.816866,4.5,"3411 E Chapman Ave, Orange",Orange
14053,Perris Valley Veterinary Clinic,33.8160097,-117.2286809,3.8,"2560 N Perris Blvd, Perris",Perris
14054,Katie’s PET DEPOT®,34.115389,-117.766999,4.5,"1941 Foothill Blvd a, La Verne",La Verne
14055,Animal & Bird Veterinary Medical Center,33.926549,-117.557576,3.2,"3119 Hamner Ave, Norco",Norco
14056,PetSmart,33.829203,-118.144255,4.6,"3871 N Lakewood Blvd, Long Beach",Long Beach
14057,"Pets R Us, Pet Grooming & Supplies",34.1604446,-118.2743521,3.5,"838 W Glenoaks Blvd, Glendale",Glendale
14058,Katie’s PET DEPOT®,34.115389,-117.766999,4.5,"1941 Foothill Blvd a, La Verne",La Verne
14059,S F Pet Shop & Grooming,34.079626,-118.092806,0.0,"600 E Valley Blvd, San Gabriel",San Gabriel
14060,Peek-A-Dog Pet Grooming Adoptions,33.9591913,-118.2113411,4.4,"8452 State St, South Gate",South Gate
14061,Button Nose Pet Shop,34.2028308,-118.1972586,4.9,"838 Foothill Blvd, La Cañada Flintridge",La Cañada Flintridge
14062,Armando's Pets & Grooming,34.1400274,-117.9582202,4.5,"2155 E Huntington Dr, Duarte",Duarte
14063,MG Planet Pet Grooming,33.9909164,-117.8899766,4.6,"1457 Nogales St, Rowland Heights",Rowland Heights
14064,Mike's Pet Store and pet grooming,33.974553,-118.2532615,3.7,"1224 Florence St, Los Angeles",Los Angeles
14065,Kriser's Natural Pet,33.6717269,-117.7894796,4.4,"Alton Square, 5365 Alton Pkwy, Irvine",Irvine
